branch,subdomain,node_index,z,abs_residual,relative_residual,term_scale,radial_abs_residual,radial_relative_residual,radial_term_scale,real_residual,imag_residual
up,outer,215,4.5412763512889927e-02,4.3496501213019351e-10,3.5574368932816211e-11,1.2226921381279999e+01,4.3495033579561930e-10,4.3731165406420414e-13,9.9460037653549898e+02,-3.3720848335860865e-10,-2.7474533759175301e-10
up,outer,216,4.5509012795324058e-02,1.2003959316930704e-10,9.8172595818078227e-12,1.2227403397965574e+01,1.2002264867797855e-10,1.2116670842906219e-13,9.9055796954529444e+02,-1.9429791109359940e-11,-1.1845668890231309e-10
up,outer,217,4.5601461015779408e-02,2.3546383539391722e-10,1.9256329564376369e-11,1.2227866925871393e+01,2.3551365309269821e-10,2.3868846852361923e-13,9.8669891574335998e+02,-1.4122569780283811e-10,-1.8841050941631465e-10
up,outer,218,4.5690092333729337e-02,1.7601565525373477e-10,1.4394109167804926e-11,1.2228311818519911e+01,1.7603178011997671e-10,1.7907227882547003e-13,9.8302082977088435e+02,1.5824230814587281e-10,7.7077122462299030e-11
up,outer,219,4.5774891562653790e-02,5.9308868623494012e-10,4.8499582644457428e-11,1.2228737937453547e+01,5.9305392040867171e-10,6.0545271559558840e-13,9.7952144755892300e+02,-5.5442050950205157e-10,2.1064683330962453e-10
up,outer,220,4.5855844172641436e-02,1.2802185143515750e-09,1.0468585491435926e-10,1.2229145144765624e+01,1.2802160185519438e-09,1.3114298541419994e-12,9.7619862359281342e+02,1.2762502166197010e-09,-1.0072154221774099e-10
up,outer,221,4.5932936292879298e-02,1.1442711282901925e-09,9.3566213725928934e-11,1.2229533318960129e+01,1.1442923510800887e-09,1.1759847540632694e-12,9.7305032835359737e+02,-1.1438388014539669e-09,-3.1451730109210985e-11
up,outer,222,4.6006154714029447e-02,4.2707435207286203e-10,3.4920503905114429e-11,1.2229902329969329e+01,4.2709224008820984e-10,4.4026739788083599e-13,9.7007464587193397e+02,-3.9992453793047389e-10,-1.4984280483076873e-10
up,outer,223,4.6075486890492338e-02,1.4374599193920628e-09,1.1753313929658829e-10,1.2230252063332649e+01,1.4374874659943141e-09,1.4861288012804673e-12,9.6726977147321065e+02,1.4101422252110751e-09,-2.7890845188949243e-10
up,outer,224,4.6140920942556479e-02,6.5846514920991524e-10,5.3837595542012235e-11,1.2230582413289262e+01,6.5842603154943157e-10,6.8256564144838559e-13,9.6463400963498475e+02,-5.3490278872914132e-10,3.8399916579834326e-10
up,outer,225,4.6202445658433886e-02,1.8049931746863722e-09,1.4757656168408888e-10,1.2230893267118171e+01,1.8050711805952385e-09,1.8760500873907442e-12,9.6216577197348442e+02,1.8047572325485817e-09,2.9183766514506715e-11
up,outer,226,4.6260050496181225e-02,7.3381373643456162e-10,5.9995312341846096e-11,1.2231184534107914e+01,7.3375849888474846e-10,7.6444040349713480e-13,9.5986357540493168e+02,4.8451376244429412e-10,-5.5111615271385972e-10
up,outer,227,4.6313725585506109e-02,1.9327393904225686e-09,1.5801384328529538e-10,1.2231456119531188e+01,1.9327144749849162e-09,2.0180243550746969e-12,9.5772604038437237e+02,-1.9312231813728431e-09,-7.6541328830614930e-11
up,outer,228,4.6363461729458287e-02,1.2209230612302100e-09,9.9816237289336989e-11,1.2231707930355306e+01,1.2208826538745333e-09,1.2774054307798602e-12,9.5575188930360218e+02,1.2178542618812571e-09,-8.6510798524841448e-11
up,outer,229,4.6409250406005541e-02,2.5296733487420976e-09,2.0680884394926264e-10,1.2231939894034287e+01,2.5295125052973253e-09,2.6516475366165639e-12,9.5393994502184864e+02,2.5275328496832117e-09,1.0404299644051207e-10
up,outer,230,4.6451083769493876e-02,1.1640171215826687e-09,9.5160453166103134e-11,1.2232151937642310e+01,1.1640399388711526e-09,1.2223597884653557e-12,9.5228912948173615e+02,1.1479306394335254e-09,1.9284995822488327e-10
up,outer,231,4.6488954651991807e-02,4.1431098823920211e-09,3.3870122413477932e-10,1.2232343986874266e+01,4.1431800298263352e-09,4.3575796484808985e-12,9.5079846246085128e+02,4.0308654192244830e-09,9.5785357423494588e-10
up,outer,232,4.6522856564518579e-02,1.2563049635039649e-09,1.0270209041590979e-10,1.2232515992774260e+01,1.2563018116854447e-09,1.3231652407882241e-12,9.4946706046861686e+02,-1.2507266333727785e-09,-1.1825840307011504e-10
up,outer,233,4.6552783698156006e-02,5.3099485207190514e-09,4.3407934948943969e-10,1.2232667891169129e+01,5.3099295357684965e-09,5.5994541523971415e-12,9.4829413568736902e+02,-5.2006798867409998e-09,-1.0716725284964923e-09
up,outer,234,4.6578730925043811e-02,5.1800194205345431e-09,4.2345330396502098e-10,1.2232799631107458e+01,5.1801340877766922e-09,5.4684355027292314e-12,9.4727899509674171e+02,-5.1464921213550952e-09,-5.8840465833043254e-10
up,outer,235,4.6600693799258235e-02,9.7420181117191107e-09,7.9637773742578763e-10,1.2232911159984484e+01,9.7419187656781781e-09,1.0293430045817011e-11,9.4642103966471768e+02,9.6698471452327794e-09,1.1836270852327857e-09
up,outer,236,4.6618668557573857e-02,2.1806453584643073e-08,1.7825921033502248e-09,1.2233002459541790e+01,2.1806397671119581e-08,2.3057990863870547e-11,9.4571976369753531e+02,2.1703045582910363e-08,2.1211389311659445e-09
up,outer,237,4.6632652120108364e-02,1.4504785490823178e-08,1.1857024704906742e-09,1.2233073517018754e+01,1.4504739100270193e-08,1.5346092386959795e-11,9.4517475423225437e+02,1.4469880404988089e-08,1.0056655508350332e-09
up,outer,238,4.6642642090850304e-02,1.0805370465896057e-08,8.8328788395144832e-10,1.2233124287358612e+01,1.0805368537512379e-08,1.1436846097322259e-11,9.4478569052723981e+02,1.0590327725878979e-08,2.1449917397831086e-09
up,outer,239,4.6648636758069635e-02,1.6454703001233759e-07,1.3450907064102925e-08,1.2233154926144131e+01,1.6454699442943337e-07,1.7420632692976484e-10,9.4455234393280193e+02,-1.6349171438889698e-07,-1.8606031604306850e-08
up,outer,240,4.6650635094610968e-02,2.3440661896010709e-07,1.9161567437142856e-08,1.2233165148365284e+01,2.3440671492019792e-07,2.4818742677913569e-10,9.4447457698491166e+02,-2.3080788214002723e-07,-4.0916800392309938e-08
in,inner,0,4.6650635094610968e-02,6.6736400966614942e-11,5.6133153241291776e-13,1.1888945678812031e+02,6.6736533056318452e-11,1.5075295565463539e-12,4.4268805720272070e+01,2.2263080268203339e-11,-6.2913452225643596e-11
in,inner,1,4.6691472971066135e-02,6.2318316419885727e-11,5.2410116677199298e-13,1.1890512819063602e+02,6.2316158246282846e-11,1.3763047867512538e-12,4.5277876562050750e+01,4.3209880118411093e-13,6.2316818372210037e-11
in,inner,2,4.6813979603071681e-02,1.0535485607170300e-11,8.8581709783043165e-14,1.1893522526234945e+02,1.0538805894442822e-11,2.1824677057732907e-13,4.8288484940988937e+01,-3.1072922013208881e-12,1.0066836253486144e-11
in,inner,3,4.7018133999746914e-02,3.0554006991559588e-12,2.5692368475329447e-14,1.1892250035608211e+02,3.0601220441062756e-12,5.7559210909507815e-14,5.3164767128536070e+01,6.0262905776653497e-13,-2.9953817204386723e-12
in,inner,4,4.7303901180286941e-02,5.9645702452271061e-12,5.0225222312376751e-14,1.1875647275646378e+02,5.9496945654645334e-12,1.0003098373310794e-13,5.9478516989684692e+01,1.1746159600534156e-12,-5.8477667153056245e-12
in,inner,5,4.7671232179956495e-02,1.7561828837387164e-12,1.4848975006779265e-14,1.1826963699089906e+02,1.7544075711063082e-12,2.6424710881623744e-14,6.6392687472178068e+01,7.5450756753525638e-13,1.5858425683745736e-12
in,inner,6,4.8120064058479829e-02,4.2461576504770466e-13,3.6211489741432508e-15,1.1725995480430822e+02,4.1881356233735132e-13,5.7635810324462832e-15,7.2665511247196065e+01,3.5704772471945034e-13,-2.2981616609740740e-13
in,inner,7,4.8650319910825121e-02,1.6072840102586088e-12,1.3909540843343347e-14,1.1555262882942701e+02,1.6054531900707792e-12,2.0904039941905824e-14,7.6801096559922172e+01,-3.6637359812630166e-13,1.5649703755116207e-12
in,inner,8,4.9261908880381934e-02,7.2886120427586206e-13,6.4443535034492944e-15,1.1310074841265988e+02,7.3025336146395382e-13,9.4284905557318943e-15,7.7451778431279052e+01,-6.9277916736609768e-13,-2.2648549702353193e-13
in,inner,9,4.9954726174528660e-02,8.3127154015666525e-13,7.5505463841700570e-15,1.1009422336633153e+02,8.3427521365561344e-13,1.1339204354838669e-14,7.3574405006609766e+01,5.9507954119908391e-13,5.8042459727403184e-13
in,inner,10,5.0728653082588684e-02,6.1040567731860043e-13,5.7048729914045994e-15,1.0699724222402229e+02,6.1355066944097352e-13,9.5878257102364423e-15,6.3992680716537862e+01,-1.4888090760223349e-13,5.9197091673013347e-13
in,inner,11,5.1583556996170427e-02,3.8064472414335904e-13,3.6458378517705420e-15,1.0440528065681943e+02,3.7305185357463382e-13,7.6379706177551642e-15,4.8841750282128672e+01,-1.3072876114961218e-13,3.5749181392930041e-13
in,inner,12,5.2519291431889402e-02,6.6288314620366094e-13,6.4499331612789428e-15,1.0277364580817134e+02,6.6452129952667278e-13,2.1130411482536761e-14,3.1448573544148285e+01,3.3578695379787860e-13,5.7154281307703059e-13
in,inner,13,5.3535696056467227e-02,2.1853634077687358e-13,2.1303542024139901e-15,1.0258216240719089e+02,2.2497403334380638e-13,8.7124953742587069e-15,2.5821997450753088e+01,-6.1062266354383610e-14,2.0983215165415459e-13
in,inner,14,5.4632596714203917e-02,2.7417431327641432e-13,2.6572387321910493e-15,1.0318015839334899e+02,2.7231939973390205e-13,6.7577222830480071e-15,4.0297512731031460e+01,1.9939605522267811e-13,1.8818280267396403e-13
in,inner,15,5.5809805456818670e-02,4.0627051798291735e-13,3.9561529174295556e-15,1.0269333022821698e+02,4.1165512776589688e-13,7.3261501154279650e-15,5.6189829757788090e+01,3.7037040101495222e-13,-1.6697754290362354e-13
in,inner,16,5.7067120575653635e-02,1.6549757655174240e-13,1.6489748852370702e-15,1.0036391580818352e+02,1.5571264811463780e-13,2.3868031064943561e-15,6.5239000104764614e+01,1.4210854715202004e-13,8.4821039081361960e-14
in,inner,17,5.8404326636236015e-02,6.8871636353132786e-13,7.1393363660622095e-15,9.6467840737303419e+01,6.8673137528646978e-13,1.0476322292408401e-14,6.5550806487130046e+01,3.2773783686934621e-13,6.0573768223548541e-13
in,inner,18,5.9821194515191169e-02,7.9463042455627249e-13,8.6256414061254395e-15,9.2124212814130118e+01,7.9667376343660163e-13,1.3860579878389744e-14,5.7477664746098299e+01,4.3731684939984916e-13,6.6346927951599355e-13
in,inner,19,6.1317481439502095e-02,2.5649874908445031e-13,2.8924408217621539e-15,8.8678996353046998e+01,2.6771913503831863e-13,6.3707143208983230e-15,4.2023409236873150e+01,1.2205514376972815e-13,2.2559731860383181e-13
in,inner,20,6.2892931028107280e-02,6.0499218009368781e-13,6.9631087726185740e-15,8.6885355356321980e+01,6.1123197291427029e-13,2.4368294111353919e-14,2.5083084196258078e+01,4.9554804704143862e-13,-3.4705571749782393e-13
in,inner,21,6.4547273335830158e-02,4.9526914736856700e-13,5.6839810056038962e-15,8.7134201694248446e+01,4.9709831447708193e-13,1.9912260956910597e-14,2.4964433499178444e+01,-1.1124434706744069e-13,-4.8261394880455555e-13
in,inner,22,6.6280224899632811e-02,5.9963966761747412e-14,6.8445167631051135e-16,8.7608766019799887e+01,6.2102664722421735e-14,1.5672122758281318e-15,3.9626198492865953e+01,-5.7731597280508140e-14,1.6209256159527285e-14
in,inner,23,6.8091488787186100e-02,2.4462544381867112e-13,2.8302959154717323e-15,8.6431048598640544e+01,2.4606229332736677e-13,4.8140051795929458e-15,5.1113840585475415e+01,2.3447910280083306e-13,-6.9722005946459831e-14
in,inner,24,6.9980754647747279e-02,9.5837888073611158e-13,1.1496027395574562e-14,8.3366092282021100e+01,9.4868099461755204e-13,1.7174341030916682e-14,5.5238276269800849e+01,5.6266102888002933e-13,7.7582384960805939e-13
in,inner,25,7.1947698765337076e-02,3.6068554089705094e-13,4.5551167707223729e-15,7.9182501580492229e+01,3.5571517988054753e-13,6.7661244072024440e-15,5.2572958827344905e+01,2.3558932582545822e-13,-2.7311486405778851e-13
in,inner,26,7.3991984114206863e-02,4.3534755458941812e-13,5.7923355597235080e-15,7.5159242778779728e+01,4.3524095762813739e-13,9.9289412329139636e-15,4.3835586032610863e+01,-3.6737279884846430e-13,2.3359092438113294e-13
in,inner,27,7.6113260416586101e-02,1.4744005318618976e-13,2.0377692103209691e-15,7.2353656360803726e+01,1.4637708511480854e-13,4.7340061396896358e-15,3.0920341206909608e+01,4.9169002203086620e-14,-1.3899992268306960e-13
in,inner,28,7.8311164202700734e-02,5.4211671045267410e-13,7.6152809790785229e-15,7.1188011570686939e+01,5.3985249571468744e-13,2.7517091376138317e-14,1.9618806665839152e+01,-2.9271030044242252e-13,4.5630166312093934e-13
in,inner,29,8.0585318873051814e-02,4.6443463645544771e-13,6.4737904375890168e-15,7.1740758514329258e+01,4.6469495767504907e-13,2.1288240939168018e-14,2.1828715627699495e+01,1.9539925233402755e-13,-4.2132963784524691e-13
in,inner,30,8.2935334762944013e-02,3.8125310841252587e-13,5.2773498799659422e-15,7.2243288219310998e+01,3.8481502380412940e-13,1.2009359730416846e-14,3.2042925888004227e+01,6.4837024638109142e-14,-3.7569947153315297e-13
in,inner,31,8.5360809209252458e-02,6.6924479671413157e-13,9.3616984216308273e-15,7.1487540676144505e+01,6.7359535670740768e-13,1.6789058924371825e-14,4.0121090749737228e+01,5.3645976549887564e-13,-4.0012437807490642e-13
in,inner,32,8.7861326619417229e-02,1.1418873892522093e-12,1.6478340769814037e-14,6.9296260175902148e+01,1.1441117121649681e-12,2.6110122656444874e-14,4.3818703083823394e+01,-7.2475359047530219e-13,8.8240525997207442e-13
in,inner,33,9.0436458542652726e-02,1.1002382769610126e-12,1.6658081974770909e-14,6.6048316884702061e+01,1.1043983479187466e-12,2.5390779097174838e-14,4.3496040184195451e+01,9.6034291630076041e-13,-5.3690385470872570e-13
in,inner,34,9.3085763743360680e-02,1.7253311538244489e-12,2.7629265822547444e-14,6.2445783572593371e+01,1.7214144294856326e-12,4.2974062003879390e-14,4.0057056494455551e+01,1.7165713295241858e-12,-1.7363888105137448e-13
in,inner,35,9.5808788276733697e-02,1.1513547000959263e-12,1.9430625516987640e-14,5.9254638976461663e+01,1.1514084824742315e-12,3.4121952917865392e-14,3.3743920966240566e+01,1.1154965839921260e-12,2.8510527272374020e-13
in,inner,36,9.8605065566536143e-02,6.0046153384788433e-13,1.0533845563485541e-14,5.7003069793364034e+01,5.9831924334255447e-13,2.3298202020850671e-14,2.5680919188832256e+01,-5.3024251656097476e-13,-2.8177460364986473e-13
in,inner,37,1.0147411648504966e-01,7.5673839793040203e-13,1.3542741702876204e-14,5.5877784169042087e+01,7.6197801866448124e-13,4.2087075712915754e-14,1.8104798343845118e+01,-5.0873194545886236e-13,-5.6021853822585399e-13
in,inner,38,1.0441544943516928e-01,6.7550746038934251e-13,1.2057855138185132e-14,5.6022190733584765e+01,6.7839739815815093e-13,4.3740797236904882e-14,1.5509488647037625e+01,4.0700776082758239e-13,-5.3912430075797602e-13
in,inner,39,1.0742856043463597e-01,1.2807583049184185e-12,2.2549690979542307e-14,5.6797155494519068e+01,1.2847599083619632e-12,6.6333020235017673e-14,1.9368331244530445e+01,1.2436718321851004e-12,3.0597746558669314e-13
in,inner,40,1.1051293320239161e-01,1.7273922328624782e-12,3.0185372200048754e-14,5.7226136600683965e+01,1.7239211371845599e-12,6.8997737217779322e-14,2.4985183669767366e+01,-1.7172929744901921e-12,1.8651746813702630e-13
in,inner,41,1.1366803924704080e-01,1.2419444448826793e-12,2.1821213306697124e-14,5.6914545833320616e+01,1.2449451518533300e-12,4.2249340210234759e-14,2.9466617600616310e+01,-4.5519144009631418e-13,1.1555201240298629e-12
in,inner,42,1.1689333795740528e-01,7.5052942141702104e-13,1.3454761338565811e-14,5.5781697090810113e+01,7.4691527777405884e-13,2.3260455912902536e-14,3.2110947462545056e+01,4.7473136532971694e-13,-5.8131277569373196e-13
in,inner,43,1.2018827669515496e-01,1.0773122101478655e-12,1.9978583800177487e-14,5.3923352171653669e+01,1.0765440586879839e-12,3.2676069159573043e-14,3.2945947489298632e+01,-9.5723429183180997e-13,4.9427129056311969e-13
in,inner,44,1.2355229088949951e-01,4.0420016515564575e-12,7.8413575354491811e-14,5.1547217854604781e+01,4.0409119650936667e-12,1.2459083812345533e-13,3.2433460003612652e+01,-1.7513768213461844e-12,3.6428637884000636e-12
in,inner,45,1.2698480413392471e-01,2.5615374204877662e-12,5.2354973640918133e-14,4.8926343427394862e+01,2.5615459819584875e-12,8.2672576917997593e-14,3.0984228113504539e+01,1.2573275753879898e-14,2.5615065624151612e-12
in,inner,46,1.3048522828495673e-01,1.8603111974228017e-12,4.0131320820015437e-14,4.6355593571567027e+01,1.8659062277501319e-12,6.5310108199821933e-14,2.8569945436948750e+01,-1.8381962618718717e-12,-2.8599345114344032e-13
in,inner,47,1.3405296356293755e-01,1.6265169145903101e-12,3.6880598773280564e-14,4.4102237184085446e+01,1.6259691966052636e-12,6.4195843035819944e-14,2.5328263010706262e+01,-8.1701312382165270e-13,1.4064305275951483e-12
in,inner,48,1.3768739865479407e-01,1.3694952342353763e-12,3.2334805193162411e-14,4.2353594711774321e+01,1.3656980831106055e-12,6.3309541555239809e-14,2.1571757582843745e+01,9.4546592777078331e-13,9.9076302717548970e-13
in,inner,49,1.4138791081878338e-01,2.1963362399012049e-12,5.3318230869975102e-14,4.1192969160160558e+01,2.1965407407203796e-12,1.2390511713953598e-13,1.7727603116235638e+01,2.1497248425816906e-12,4.5008441418303846e-13
in,inner,50,1.4515386599119645e-01,2.0277704783167546e-12,4.9878516821013039e-14,4.0654185560355046e+01,2.0315242422616376e-12,1.4056069498160908e-13,1.4453003683052659e+01,-1.6661672042062037e-12,-1.1557421686347880e-12
in,inner,51,1.4898461889500175e-01,7.9703579983974709e-13,1.9542934750617152e-14,4.0783833646815872e+01,8.0200544102216123e-13,6.3320813826055281e-14,1.2665747525376112e+01,5.5982996016723519e-13,-5.6732396558345499e-13
in,inner,52,1.5287951315040996e-01,1.9341987829684434e-12,4.6722563462530626e-14,4.1397531291697703e+01,1.9322143414567781e-12,1.5236909284246828e-13,1.2681143566657973e+01,1.4114265312059615e-12,1.3224976669334865e-12
in,inner,53,1.5683788138734131e-01,2.8143124279407625e-12,6.6821015623744606e-14,4.2117175287900089e+01,2.8167944260508343e-12,1.9996659245009840e-13,1.4086325078294088e+01,1.6238121958167540e-12,2.2986057501839241e-12
in,inner,54,1.6085904535977619e-01,2.7163641403191676e-12,6.3614977954285416e-14,4.2700072021893703e+01,2.7177223777745157e-12,1.6862724932046672e-13,1.6116745002521125e+01,-2.7151614290232828e-12,-8.0824236192711396e-14
in,inner,55,1.6494231606196896e-01,3.0052425486865435e-12,6.9843315670689363e-14,4.3028348809444218e+01,3.0077304219142286e-12,1.6633122098793243e-13,1.8082777268450663e+01,-2.4062973835725643e-12,-1.8003376567321538e-12
in,inner,56,1.6908699384650550e-01,3.5320215907061555e-12,8.2044318257675737e-14,4.3050166857541214e+01,3.5312061740636760e-12,1.7947135291921905e-13,1.9675597896969606e+01,3.3413272149118711e-12,1.1448619829934614e-12
in,inner,57,1.7329236854418428e-01,1.6929479980418115e-12,3.9598732388178519e-14,4.2752580598948924e+01,1.6963924154824366e-12,8.1555093556389833e-14,2.0800569792854152e+01,-1.4588330543574557e-13,-1.6866508190105378e-12
in,inner,58,1.7755771958570027e-01,3.9306251687262061e-12,9.3258110544547917e-14,4.2147810477552071e+01,3.9312150438184549e-12,1.8322555355881319e-13,2.1455604676651078e+01,-3.8556935422207061e-12,7.6383344094210770e-13
in,inner,59,1.8188231612511047e-01,6.7420698915372851e-13,1.6338545312392380e-14,4.1264811295186689e+01,6.7408470706176436e-13,3.1083536393371700e-14,2.1686229601774244e+01,2.6290081223123707e-13,-6.2083671537038754e-13
in,inner,60,1.8626541716506090e-01,5.0612934093823333e-12,1.2607997165208993e-13,4.0143516397264648e+01,5.0591718693059132e-12,2.3451412577040715e-13,2.1572994175450727e+01,5.0559001429917316e-12,2.3359092438113294e-13
in,inner,61,1.9070627168375287e-01,2.9414636618874650e-12,7.5750887214426673e-14,3.8830748655934769e+01,2.9425049443142982e-12,1.3860780625327982e-13,2.1228998740066785e+01,-2.9406477253246521e-12,6.9277916736609768e-14
in,inner,62,1.9520411876362603e-01,6.2246267544501946e-12,1.6653494451178818e-13,3.7377301038519178e+01,6.2220658363570678e-12,2.9959143391843766e-13,2.0768503808593525e+01,-6.1948224328034485e-12,-6.0840221749458578e-13
in,inner,63,1.9975818772173815e-01,2.2904964699361634e-12,6.3916306591159908e-14,3.5835870251191203e+01,2.2891317875112309e-12,1.1314207090504812e-13,2.0232365990828754e+01,-1.4006573678670975e-12,-1.8123280653981055e-12
in,inner,64,2.0436769824181777e-01,5.9586476277239826e-12,1.7392646572741944e-13,3.4259579775871934e+01,5.9575042079396253e-12,3.0401175252946534e-13,1.9596295729923185e+01,5.1620929752971279e-12,-2.9762858844151197e-12
in,inner,65,2.0903186050796707e-01,1.6264815660331029e-12,4.9738260228832584e-14,3.2700813388930193e+01,1.6281820982563580e-12,8.6404772521605561e-14,1.8843659334317792e+01,-1.4899192990469601e-12,6.5236704926974198e-13
in,inner,66,2.1374987533999301e-01,5.9152037952318905e-12,1.8952894348282543e-13,3.1210028856452261e+01,5.9162690957682737e-12,3.2899451996290379e-13,1.7982880372704599e+01,-2.9025670755800093e-12,5.1540993695198267e-12
in,inner,67,2.1852093433034231e-01,1.7310326250494875e-12,5.8021767973705990e-14,2.9834193019315578e+01,1.7287755968282126e-12,1.0147475143667060e-13,1.7036509795317158e+01,2.9221070008134120e-13,-1.7061907442439406e-12
in,inner,68,2.2334421998261866e-01,4.2157110637348359e-12,1.4732727481380955e-13,2.8614600175443421e+01,4.2155951563386814e-12,2.6293437823109154e-13,1.6032879324108841e+01,4.1513459336783853e-12,-7.3385741927722847e-13
in,inner,69,2.2821890585165583e-01,3.4559536259221970e-12,1.2528709244131240e-13,2.7584275112306976e+01,3.4531777580792507e-12,2.3017036398321059e-13,1.5002703642294874e+01,2.0485835250383388e-12,2.7833291227352674e-12
in,inner,70,2.3314415668512500e-01,2.3244515135432528e-12,8.6843634785354439e-14,2.6765939948142925e+01,2.3219958877206957e-12,1.6610984680204637e-13,1.3978676956386732e+01,-5.8708593542178278e-13,2.2490898032856421e-12
in,inner,71,2.3811912856665129e-01,4.8451380227615921e-12,1.8512553143107408e-13,2.6172176173147317e+01,4.8450657272964283e-12,3.7278339625317439e-13,1.2996999802013502e+01,-4.7903903066526254e-12,7.2630790270977741e-13
in,inner,72,2.4314296906041394e-01,3.1342085218842730e-12,1.2143920338624532e-13,2.5808869248884296e+01,3.1336270965312486e-12,2.5898025563538756e-13,1.2099868728769081e+01,2.8683722064215544e-12,-1.2632117574185031e-12
in,inner,73,2.4821481735720707e-01,3.7961319468026826e-12,1.4782503014368389e-13,2.5679899697046540e+01,3.7966554974736498e-12,3.3493572998833105e-13,1.1335474712136334e+01,-2.3416824035393802e-12,-2.9878322038712213e-12
in,inner,74,2.5333380442193515e-01,2.8170287271244711e-12,1.0924905414847832e-13,2.5785383215271601e+01,2.8160449488548002e-12,2.6203741358899563e-13,1.0746728531185065e+01,1.3278267374516872e-12,-2.4844570845061753e-12
in,inner,75,2.5849905314251709e-01,3.1707322179827662e-12,1.2144851063700675e-13,2.6107625374342039e+01,3.1726554308259430e-12,3.0666907081517723e-13,1.0345534430298102e+01,-3.1434854719236682e-12,-4.1477932199995848e-13
in,inner,76,2.6370967848017540e-01,1.0032942912769017e-11,3.7715636333858984e-13,2.6601547495997043e+01,1.0033689990620601e-11,9.9339124680267308e-13,1.0100441314451899e+01,7.1740946516740678e-12,-7.0137229357669639e-12
in,inner,77,2.6896478762108300e-01,3.0642049007673390e-13,1.1261810252733498e-14,2.7208813077130177e+01,3.0481637668121161e-13,3.0602506939789472e-14,9.9605034738147040e+00,-3.0622726576723380e-13,1.0880185641326534e-14
in,inner,78,2.7426348012934187e-01,6.9860448754830722e-12,2.5059713703096206e-13,2.7877592530595926e+01,6.9855687948777553e-12,7.0677981657093045e-13,9.8836563114797205e+00,-5.3697324364776478e-12,-4.4688697187211801e-12
in,inner,79,2.7960484810126851e-01,1.9123225600736082e-12,6.6935814795211702e-14,2.8569497001333396e+01,1.9138524665523136e-12,1.9440457333022307e-13,9.8446884955806588e+00,-1.8433587989363787e-12,-5.0892623448817176e-13
in,inner,80,2.8498797632095818e-01,5.7655709863299807e-12,1.9706029861216553e-13,2.9257902413297384e+01,5.7658652244915214e-12,5.8647741860938179e-13,9.8313507758971816e+00,5.7003013420597881e-12,8.6508578078792198e-13
in,inner,81,2.9041194241710311e-01,7.3048946957004718e-12,2.4410961680831210e-13,2.9924649389936430e+01,7.3044542875829472e-12,7.4242135058032925e-13,9.8386910369337670e+00,-6.2840288528320798e-12,3.7245762030124752e-12
in,inner,82,2.9587581702103516e-01,8.5612387366652831e-12,2.8016877629225121e-13,3.0557433451238108e+01,8.5621446302782802e-12,8.6798449405334948e-13,9.8643981418313444e+00,-8.2454043592861126e-12,2.3039348207021249e-12
in,inner,83,3.0137866392596940e-01,9.0675371292301531e-12,2.9111097458065080e-13,3.1148042914878285e+01,9.0671599338560609e-12,9.1537145775711863e-13,9.9054431477170972e+00,-8.9640517231259764e-12,-1.3660184094987926e-12
in,inner,84,3.0691954024741697e-01,1.7990437024884631e-11,5.6767941667867858e-13,3.1691191359625588e+01,1.7989455467848081e-11,1.8068277280221851e-12,9.9563755796131979e+00,-1.7124079931818414e-11,5.5155879863377777e-12
in,inner,85,3.1249749658474485e-01,8.0018380115398023e-12,2.4862994351769987e-13,3.2183726136631464e+01,8.0014327677873685e-12,7.9938054568201228e-13,1.0009541526884092e+01,7.7369222140077909e-12,-2.0419221868905879e-12
in,inner,86,3.1811157718385014e-01,6.3471248935433817e-12,1.9455341204412757e-13,3.2624073907805638e+01,6.3471896502787065e-12,6.3114544582890500e-13,1.0056619583054623e+01,1.1004530620084552e-12,-6.2509997178494814e-12
in,inner,87,3.2376082010092350e-01,3.7663189916715529e-12,1.1408994492845143e-13,3.3011839860502192e+01,3.7667104949576093e-12,3.7330131478093558e-13,1.0090268493075166e+01,-3.0473401579911297e-12,2.2133406218927121e-12
in,inner,88,3.2944425736727340e-01,2.1974892895369873e-12,6.5896652257261222e-14,3.3347510294725843e+01,2.1985105378508849e-12,2.1756507956687793e-13,1.0105070823992591e+01,-2.1911361614002089e-12,-1.6697754290362354e-13
in,inner,89,3.3516091515518293e-01,1.3575769963307805e-11,4.0365360974775101e-13,3.3632227324292984e+01,1.3574528603356206e-11,1.3443176983700713e-12,1.0097708763199913e+01,-1.3564704914870163e-11,5.4800608495497727e-13
in,inner,90,3.4090981394476910e-01,1.0734454355196018e-11,3.1695335441722807e-13,3.3867615551610463e+01,1.0731904796632931e-11,1.0660810592458443e-12,1.0066687428275653e+01,-1.0361045355011811e-11,-2.8066438062523957e-12
in,inner,91,3.4668996869182017e-01,1.4053940822076715e-11,4.1267578081574300e-13,3.4055647254840252e+01,1.4055244231248163e-11,1.4038526450415747e-12,1.0011908501146088e+01,-1.2982059871546880e-11,-5.3832494018024590e-12
in,inner,92,3.5250038899657621e-01,7.2081750184749530e-12,2.1077436927516946e-13,3.4198536773057832e+01,7.2072265109705953e-12,7.2549196651112621e-13,9.9342609479605652e+00,-2.2666313270747196e-12,6.8425265453697648e-12
in,inner,93,3.5834007927343037e-01,7.1968624375022807e-12,2.0982927538646057e-13,3.4298657440660762e+01,7.1976454374898476e-12,7.3181841205509325e-13,9.8352888078852949e+00,-7.1809225232755125e-12,4.7872816821836750e-13
